,VRYieldVOl,row,col,CropSeason,CropName,Relative_Elevation1,Slope1,TRI1,TPI1,Elevation1,SeedingDensity,SeedingDensity_missing,Application_1_N_rate,Application_1_N_date,Application_2_N_rate,Application_2_N_date,Application_3_N_rate,Application_3_N_date,Application_4_N_rate,Application_4_N_date,Application_5_N_rate,Application_5_N_date,Application_6_N_rate,Application_6_N_date,Application_7_N_rate,Application_7_N_date,Application_8_N_rate,Application_8_N_date,Application_9_N_rate,Application_9_N_date,Application_10_N_rate,Application_10_N_date,ph_mean_30_60,clay_mean_30_60,silt_mean_30_60,sand_mean_30_60,ksat_mean_30_60,om_mean_30_60,GDD2,Precipitation2,GDD3,Precipitation3,GDD4,Precipitation4,GDD5,Precipitation5,GDD6,Precipitation6,GDD7,Precipitation7,GDD8,Precipitation8,GDD9,Precipitation9,GDD10,Precipitation10,GDD11,Precipitation11,Trait1,Trait2,Trait3,Trait4,Trait5,FIPSCode,PlantingDay1,HarvestDay
54,108.98349,56,62,2008,SORGHUM,0.069768004,,0.208850741,-0.531685054,54.98274994,0,0,0,43,0,129,0,115,6.751881104,134,0.190079999,140,0,122,0,181,0,125,0,150,80.82141895,74,7.630757809,44.71131516,25.69157219,26.3423481,0.345151782,1.219648004,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
55,108.61849,56,63,2008,SORGHUM,0.081567511,,0.212832153,-0.600954294,54.99915314,0,0,0,43,0,129,0,115,6.595925598,134,0.198664606,140,0,122,0,181,0,125,0,150,79.63795967,74,7.617422104,44.09319305,25.59717751,27.00441742,0.357799709,1.20981586,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
56,106.82518,56,64,2008,SORGHUM,0.081567511,,0.224538922,-0.695011795,54.99915314,0,0,0,43,0,129,0,115,6.617358398,134,0.193121493,140,0,122,0,181,0,125,0,150,84.68929996,74,7.617422104,44.09319305,25.59717751,27.00441742,0.357799709,1.20981586,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
57,102.905304,56,65,2008,SORGHUM,0.086287312,,0.256922543,-0.805864632,55.00571442,0,0,0,43,0,129,0,115,6.655374222,134,0.196050739,140,0,122,0,181,0,125,0,150,80.35958118,74,7.617422104,44.09319305,25.59717751,27.00441742,0.357799709,1.20981586,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
58,112.37404,56,66,2008,SORGHUM,0.201930687,,0.214427814,-0.542840481,55.1664772,0,0,0,43,0,129,0,115,6.576349182,134,0.198482859,140,0,122,0,181,0,125,0,150,80.73482437,74,7.617422104,44.09319305,25.59717751,27.00441742,0.357799709,1.20981586,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
59,112.955605,56,67,2008,SORGHUM,0.265650779,,0.222425759,-0.439385444,55.25505829,0,0,0,43,0,129,0,115,6.682793808,134,0.197975051,140,0,122,0,181,0,125,0,150,84.11200275,74,7.617422104,44.09319305,25.59717751,27.00441742,0.357799709,1.20981586,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
60,113.13824,56,68,2008,SORGHUM,0.192491084,,0.289575189,-0.796751201,55.15335464,0,0,0,43,0,129,0,115,6.758287125,134,0.199407601,140,0,122,0,181,0,125,0,150,81.31211643,74,7.617422104,44.09319305,25.59717751,27.00441742,0.357799709,1.20981586,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
61,103.698326,56,69,2008,SORGHUM,0.270370573,,0.241945341,-0.603912652,55.26161957,0,0,0,43,0,129,0,115,6.923402252,134,0.204533768,140,0,122,0,181,0,125,0,150,80.33071632,74,7.617422104,44.09319305,25.59717751,27.00441742,0.357799709,1.20981586,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
62,103.34733,56,70,2008,SORGHUM,0.341173083,,0.219852969,-0.433856159,55.36004639,0,0,0,43,0,129,0,115,6.92549736,134,0.195409298,140,0,122,0,181,0,125,0,150,83.33265667,74,7.617422104,44.09319305,25.59717751,27.00441742,0.357799709,1.20981586,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
63,93.13624,56,71,2008,SORGHUM,0.445014209,,0.223041236,-0.117479876,55.50440216,0,0,0,43,0,129,0,115,6.733082809,134,0.196927369,140,0,122,0,181,0,125,0,150,80.38844604,74,7.617422104,44.09319305,25.59717751,27.00441742,0.357799709,1.20981586,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
64,102.213905,56,72,2008,SORGHUM,0.378934234,,0.220429912,-0.410355091,55.41254044,0,0,0,43,0,129,0,115,6.59197464,134,0.195804846,140,0,122,0,181,0,125,0,150,81.22552185,74,7.594124317,43.95985031,25.45285606,27.2918396,0.342067301,1.196050525,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
65,90.902565,56,73,2008,SORGHUM,0.411975592,,0.217299074,-0.36928305,55.45847321,0,0,0,43,0,129,0,115,6.499418716,134,0.194222629,140,0,122,0,181,0,125,0,150,79.60909481,74,7.594124317,43.95985031,25.45285606,27.2918396,0.342067301,1.196050525,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
66,88.763725,56,74,2008,SORGHUM,0.227892354,,0.370585978,-1.199722528,55.20256805,0,0,0,43,0,129,0,115,6.656332321,134,0.193116152,140,0,122,0,181,0,125,0,150,78.88747845,74,7.594124317,43.95985031,25.45285606,27.2918396,0.342067301,1.196050525,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
67,101.73396,56,75,2008,SORGHUM,0.397813469,,0.220704511,-0.651807725,55.43878555,0,0,0,43,0,129,0,115,6.855512314,134,0.193613267,140,0,122,0,181,0,125,0,150,80.90801353,74,7.594124317,43.95985031,25.45285606,27.2918396,0.342067301,1.196050525,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
68,106.989105,56,76,2008,SORGHUM,0.369494647,,0.241670862,-0.918245137,55.39941788,0,0,0,43,0,129,0,115,6.634121399,134,0.196339381,140,0,122,0,181,0,125,0,150,80.96574326,74,7.594124317,43.95985031,25.45285606,27.2918396,0.342067301,1.196050525,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
69,112.54497,56,77,2008,SORGHUM,0.360052288,,0.243540838,-1.070116401,55.3862915,0,0,0,43,0,129,0,115,6.814442749,134,0.199407601,140,0,122,0,181,0,125,0,150,81.71622448,74,7.594124317,43.95985031,25.45285606,27.2918396,0.342067301,1.196050525,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
70,112.083374,56,78,2008,SORGHUM,0.213730201,,0.375319064,-1.819661736,55.1828804,0,0,0,43,0,129,0,115,6.861438751,134,0.199995589,140,0,122,0,181,0,125,0,150,79.29158134,74,7.594124317,43.95985031,25.45285606,27.2918396,0.342067301,1.196050525,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
71,97.12058,56,79,2008,SORGHUM,0.225529701,,0.389244944,-1.825749159,55.1992836,0,0,0,43,0,129,0,115,6.982970505,134,0.193116152,140,0,122,0,181,0,125,0,150,81.19666214,74,7.594124317,43.95985031,25.45285606,27.2918396,0.342067301,1.196050525,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
72,100.033806,56,80,2008,SORGHUM,0.293972313,,0.331526816,-1.552279234,55.29442978,0,0,0,43,0,129,0,115,6.610952377,134,0.197082388,140,0,122,0,181,0,125,0,150,81.28325157,74,7.594124317,43.95985031,25.45285606,27.2918396,0.342067301,1.196050525,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
73,99.57867,56,81,2008,SORGHUM,0.258571059,,0.39460516,-1.719100356,55.24521637,0,0,0,43,0,129,0,115,6.526838303,134,0.195419991,140,0,122,0,181,0,125,0,150,80.47504063,74,7.594124317,43.95985031,25.45285606,27.2918396,0.342067301,1.196050525,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
74,96.98446,56,82,2008,SORGHUM,0.298692137,,0.389292836,-1.606814384,55.30099106,0,0,0,43,0,129,0,115,6.450147629,134,0.196927369,140,0,122,0,181,0,125,0,150,83.24606209,74,7.594124317,43.95985031,25.45285606,27.2918396,0.342067301,1.196050525,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
75,90.58875,56,83,2008,SORGHUM,0.28925252,,0.410277963,-1.687233448,55.2878685,0,0,0,43,0,129,0,115,6.683631744,134,0.19621644,140,0,122,0,181,0,125,0,150,79.95547314,74,7.594124317,43.95985031,25.45285606,27.2918396,0.342067301,1.196050525,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
76,99.506,56,84,2008,SORGHUM,0.36713475,,0.372413278,-1.450617433,55.39613724,0,0,0,43,0,129,0,115,6.756790161,134,0.194115722,140,0,122,0,181,0,125,0,150,81.19666214,74,7.594124317,43.95985031,25.45285606,27.2918396,0.342067301,1.196050525,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
77,102.74068,56,85,2008,SORGHUM,0.518176615,,0.256807387,-0.868834674,55.60610962,0,0,0,43,0,129,0,115,6.761280518,134,0.195436025,140,0,122,0,181,0,125,0,150,85.4686512,74,7.594124317,43.95985031,25.45285606,27.2918396,0.342067301,1.196050525,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
78,104.499306,56,86,2008,SORGHUM,0.383654058,,0.406428963,-1.424296379,55.41910172,0,0,0,43,0,129,0,115,6.688900223,134,0.196911335,140,0,122,0,181,0,125,0,150,79.95547314,74,7.594124317,43.95985031,25.45285606,27.2918396,0.342067301,1.196050525,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
79,100.715485,56,87,2008,SORGHUM,0.647979438,,0.218527511,-0.406167597,55.78655624,0,0,0,43,0,129,0,115,6.617657471,134,0.195216858,140,0,122,0,181,0,125,0,150,80.50390549,74,7.594124317,43.95985031,25.45285606,27.2918396,0.342067301,1.196050525,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
80,72.93863,56,88,2008,SORGHUM,0.596058846,,0.24333784,-0.681394696,55.71437836,0,0,0,43,0,129,0,115,6.839288177,134,0.195708632,140,0,122,0,181,0,125,0,150,80.53277035,74,7.594124317,43.95985031,25.45285606,27.2918396,0.342067301,1.196050525,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
81,99.32691,56,89,2008,SORGHUM,0.692820311,,0.228662103,-0.351683706,55.84889221,0,0,0,43,0,129,0,115,6.837492142,134,0.195409298,140,0,122,0,181,0,125,0,150,81.31211643,74,7.594124317,43.95985031,25.45285606,27.2918396,0.342067301,1.196050525,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
82,78.866135,56,90,2008,SORGHUM,0.74710077,,0.221130073,-0.20629634,55.92435074,0,0,0,43,0,129,0,115,6.756790161,134,0.194409716,140,0,122,0,181,0,125,0,150,80.59050007,74,7.594124317,43.95985031,25.45285606,27.2918396,0.342067301,1.196050525,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
83,100.60983,56,91,2008,SORGHUM,0.704619825,,0.238885194,-0.460853279,55.86529541,0,0,0,43,0,129,0,115,6.861857986,134,0.197440517,140,0,122,0,181,0,125,0,150,80.21525688,74,7.594905376,43.91654205,25.58343124,27.17496109,0.339098006,1.216573596,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
84,56.6639,56,92,2008,SORGHUM,0.74002105,,0.227667481,-0.340549946,55.91450882,0,0,0,43,0,129,0,115,6.810671234,134,0.196125567,140,0,122,0,181,0,125,0,150,79.72455425,74,7.594905376,43.91654205,25.58343124,27.17496109,0.339098006,1.216573596,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
85,42.779003,56,93,2008,SORGHUM,0.87218374,,0.195797816,0.152368769,56.09823608,0,0,0,43,0,129,0,115,6.701172867,134,0.196312654,140,0,122,0,181,0,125,0,150,81.97600822,74,7.594905376,43.91654205,25.58343124,27.17496109,0.339098006,1.216573596,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
86,65.68898,56,94,2008,SORGHUM,0.959505558,,0.241775706,0.455852032,56.21962738,0,0,0,43,0,129,0,115,6.537554703,134,0.193613267,140,0,122,0,181,0,125,0,150,81.71622448,74,7.594905376,43.91654205,25.58343124,27.17496109,0.339098006,1.216573596,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
87,87.321754,56,95,2008,SORGHUM,0.86510402,,0.206546351,0.052499939,56.08839417,0,0,0,43,0,129,0,115,6.873891373,134,0.196013319,140,0,122,0,181,0,125,0,150,78.97407303,74,7.594905376,43.91654205,25.58343124,27.17496109,0.339098006,1.216573596,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
88,78.14535,56,96,2008,SORGHUM,0.95006597,,0.205428496,0.34386602,56.20650482,0,0,0,43,0,129,0,115,6.851141586,134,0.197905564,140,0,122,0,181,0,125,0,150,80.44617577,74,7.594905376,43.91654205,25.58343124,27.17496109,0.339098006,1.216573596,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
89,74.12032,56,97,2008,SORGHUM,0.947706044,,0.20842661,0.309094429,56.20322418,0,0,0,43,0,129,0,115,6.782054291,134,0.199263275,140,0,122,0,181,0,125,0,150,84.31405678,74,7.594905376,43.91654205,25.58343124,27.17496109,0.339098006,1.216573596,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
90,78.778885,56,98,2008,SORGHUM,0.898142636,,0.210848287,0.09488444,56.13432312,0,0,0,43,0,129,0,115,6.668006287,134,0.195708632,140,0,122,0,181,0,125,0,150,82.7264946,74,7.594905376,43.91654205,25.58343124,27.17496109,0.339098006,1.216573596,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
91,80.223495,56,99,2008,SORGHUM,1.009066224,,0.187400177,0.546018541,56.28852463,0,0,0,43,0,129,0,115,6.995841827,134,0.197392416,140,0,122,0,181,0,125,0,150,83.15946751,74,7.594905376,43.91654205,25.58343124,27.17496109,0.339098006,1.216573596,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
92,87.74152,56,100,2008,SORGHUM,1.082228661,,0.227341786,0.904306233,56.39023209,0,0,0,43,0,129,0,115,6.787083511,134,0.198359919,140,0,122,0,181,0,125,0,150,84.5161108,74,7.635457039,44.93524933,25.95323753,25.78333282,0.265322268,1.231716871,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
93,79.55984,56,101,2008,SORGHUM,0.909944892,,0.253930271,0.086187623,56.15073013,0,0,0,43,0,129,0,115,7.049124222,134,0.195398605,140,0,122,0,181,0,125,0,150,81.36984615,74,7.635457039,44.93524933,25.95323753,25.78333282,0.265322268,1.231716871,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
94,95.50662,56,102,2008,SORGHUM,0.973664999,,0.229546919,0.375951052,56.23931122,0,0,0,43,0,129,0,115,7.027092743,134,0.195216858,140,0,122,0,181,0,125,0,150,81.39871101,74,7.635457039,44.93524933,25.95323753,25.78333282,0.265322268,1.231716871,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
95,86.82795,56,103,2008,SORGHUM,1.091668248,,0.209931567,0.901205778,56.40335464,0,0,0,43,0,129,0,115,6.84192215,134,0.198092651,140,0,122,0,181,0,125,0,150,82.12033253,74,7.635457039,44.93524933,25.95323753,25.78333282,0.265322268,1.231716871,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
96,90.574936,56,104,2008,SORGHUM,1.042107582,,0.182115018,0.636745691,56.3344574,0,0,0,43,0,129,0,115,6.895024567,134,0.198739433,140,0,122,0,181,0,125,0,150,81.7739542,74,7.635457039,44.93524933,25.95323753,25.78333282,0.265322268,1.231716871,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
97,81.61957,56,105,2008,SORGHUM,1.18370986,,0.232364789,1.307491779,56.53130722,0,0,0,43,0,129,0,115,6.92968811,134,0.200524783,140,0,122,0,181,0,125,0,150,79.72455425,74,7.635457039,44.93524933,25.95323753,25.78333282,0.265322268,1.231716871,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
98,70.03179,56,106,2008,SORGHUM,1.05862689,,0.190303892,0.695711017,56.35742188,0,0,0,43,0,129,0,115,6.943936768,134,0.18952409,140,0,122,0,181,0,125,0,150,80.85028381,74,7.635457039,44.93524933,25.95323753,25.78333282,0.265322268,1.231716871,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
99,68.89685,56,107,2008,SORGHUM,1.053907156,,0.190481827,0.714599848,56.3508606,0,0,0,43,0,129,0,115,7.020447464,134,0.19223417,140,0,122,0,181,0,125,0,150,79.23385162,74,7.635457039,44.93524933,25.95323753,25.78333282,0.265322268,1.231716871,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
100,86.27101,56,108,2008,SORGHUM,1.016145945,,0.224780902,0.555194974,56.29836655,0,0,0,43,0,129,0,115,6.829110641,134,0.187610459,140,0,122,0,181,0,125,0,150,79.75341911,74,7.635457039,44.93524933,25.95323753,25.78333282,0.265322268,1.231716871,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
101,89.57976,56,109,2008,SORGHUM,1.006706357,,0.216557696,0.483650059,56.28524399,0,0,0,43,0,129,0,115,6.79336937,134,0.197894871,140,0,122,0,181,0,125,0,150,79.34931107,74,7.663494587,45.39142227,26.21073532,25.10806465,0.251286566,1.237078309,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
102,80.84609,56,110,2008,SORGHUM,0.964225352,,0.249510065,0.294507563,56.22618866,0,0,0,43,0,129,0,115,6.902328873,134,0.202192521,140,0,122,0,181,0,125,0,150,78.39677582,74,7.663494587,45.39142227,26.21073532,25.10806465,0.251286566,1.237078309,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
103,80.89976,56,111,2008,SORGHUM,0.957145691,,0.257802308,0.244370475,56.21634674,0,0,0,43,0,129,0,115,6.912566223,134,0.196638727,140,0,122,0,181,0,125,0,150,79.03180275,74,7.663494587,45.39142227,26.21073532,25.10806465,0.251286566,1.237078309,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
104,92.1628,56,112,2008,SORGHUM,1.009066224,,0.217321277,0.553799152,56.28852463,0,0,0,43,0,129,0,115,7.276681366,134,0.179041886,140,0,122,0,181,0,125,0,150,82.06260281,74,7.663494587,45.39142227,26.21073532,25.10806465,0.251286566,1.237078309,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
105,96.8031,56,113,2008,SORGHUM,1.018505812,,0.215320408,0.679688454,56.30164719,0,0,0,43,0,129,0,115,6.850542908,134,0.178566158,140,0,122,0,181,0,125,0,150,73.80727329,74,7.663494587,45.39142227,26.21073532,25.10806465,0.251286566,1.237078309,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
106,95.86705,56,114,2008,SORGHUM,1.032665253,,0.215539142,0.759307444,56.32133102,0,0,0,43,0,129,0,115,6.712248688,134,0.16981585,140,0,122,0,181,0,125,0,150,84.54497566,74,7.663494587,45.39142227,26.21073532,25.10806465,0.251286566,1.237078309,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
107,81.91991,56,115,2008,SORGHUM,1.030305386,,0.213774294,0.795752466,56.31805038,0,0,0,43,0,129,0,115,6.569224854,134,0.162428594,140,0,122,0,181,0,125,0,150,84.14086761,74,7.663494587,45.39142227,26.21073532,25.10806465,0.251286566,1.237078309,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
108,110.25171,56,116,2008,SORGHUM,1.089308381,,0.196488678,1.099059701,56.40007401,0,0,0,43,0,129,0,115,6.487565308,134,0.154945135,140,0,122,0,181,0,125,0,150,83.39038124,74,7.663494587,45.39142227,26.21073532,25.10806465,0.251286566,1.237078309,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
